LAT,LON
34.0431,-118.2196
33.7844,-118.2746
34.2265,-118.4565
34.2319,-118.4633
34.0375,-118.4622
33.9884,-118.2958
34.0584,-118.2824
34.0421,-118.2469
34.2391,-118.4502
33.9601,-118.287
0,0
33.8808,-118.2869
34.3034,-118.4257
34.0309,-118.3313
33.8698,-118.2858
34.2579,-118.314
0,0
34.017,-118.3644
34.0194,-118.2722
