DR_NO	Date Rptd	DATE OCC	TIME OCC	AREA	AREA NAME	Rpt Dist No	Part 1-2	Crm Cd	Vict Age	Vict Sex	Vict Descent	LAT	LON
220404852	01/28/2022 12:00:00 AM	12/27/2020 12:00:00 AM	1200	4	Hollenbeck	439	2	946	0	M	H	34.0711	-118.1643
221106692	03/14/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1510	11	Northeast	1124	2	354	26	M	H	34.115	-118.2416
221908420	04/15/2022 12:00:00 AM	08/01/2020 12:00:00 AM	5	19	Mission	1985	2	813	13	F	W	34.2276	-118.45
221818077	09/28/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1	18	Southeast	1801	1	820	6	F	B	33.9528	-118.2827
221606564	03/21/2022 12:00:00 AM	07/17/2020 12:00:00 AM	800	16	Foothill	1698	2	649	37	M	X	34.214	-118.3616
221715311	10/16/2022 12:00:00 AM	07/11/2020 12:00:00 AM	200	17	Devonshire	1712	2	624	30	M	O	34.2854	-118.5601
231304505	01/10/2023 12:00:00 AM	12/10/2020 12:00:00 AM	1340	13	Newton	1353	2	354	28	M	B	34.0048	-118.2599
221220098	09/07/2022 12:00:00 AM	01/07/2020 12:00:00 AM	35	12	77th Street	1241	2	354	73	F	H	33.9797	-118.3294
231906446	02/28/2023 12:00:00 AM	02/17/2020 12:00:00 AM	1200	19	Mission	1974	2	627	5	F	H	34.2337	-118.4553
231305562	02/01/2023 12:00:00 AM	04/01/2020 12:00:00 AM	2300	13	Newton	1303	1	210	50	Others	H	34.0337	-118.2533
230510455	06/28/2023 12:00:00 AM	06/01/2020 12:00:00 AM	1	5	Harbor	565	2	354	36	F	B	33.737	-118.2879
231309128	04/13/2023 12:00:00 AM	08/13/2020 12:00:00 AM	1200	13	Newton	1321	2	354	23	M	O	34.0289	-118.2686
231106607	03/08/2023 12:00:00 AM	03/01/2020 12:00:00 AM	1200	11	Northeast	1152	2	860	10	F	W	34.0993	-118.2837
220509276	05/18/2022 12:00:00 AM	10/26/2020 12:00:00 AM	1	5	Harbor	507	2	653	64	F	O	33.8201	-118.3015
221404672	01/11/2022 12:00:00 AM	05/01/2020 12:00:00 AM	1200	14	Pacific	1405	2	354	54	F	A	34.0309	-118.4147
231506571	03/03/2023 12:00:00 AM	07/15/2020 12:00:00 AM	1700	15	N Hollywood	1532	2	946	21	F	W	34.1763	-118.4013
231210462	04/19/2023 12:00:00 AM	06/01/2020 12:00:00 AM	800	12	77th Street	1259	1	821	14	F	H	33.9721	-118.2608
240604147	01/05/2024 12:00:00 AM	01/01/2020 12:00:00 AM	1405	6	Hollywood	646	2	354	32	F	B	34.0944	-118.3352
220507155	03/24/2022 12:00:00 AM	12/01/2020 12:00:00 AM	1	5	Harbor	563	1	230	26	F	H	33.7279	-118.299
230212736	06/20/2023 12:00:00 AM	06/19/2020 12:00:00 AM	800	2	Rampart	279	1	420	0			34.0499	-118.2725
221315909	11/25/2020 12:00:00 AM	11/17/2020 12:00:00 AM	1005	13	Newton	1322	2	354	34	F	H	34.0268	-118.2619
230413909	10/30/2023 12:00:00 AM	10/30/2020 12:00:00 AM	830	4	Hollenbeck	497	2	354	22	F	H	34.0209	-118.21
221304833	01/19/2022 12:00:00 AM	07/01/2020 12:00:00 AM	1520	13	Newton	1325	2	354	33	M	B	34.0168	-118.2558
231411022	05/22/2020 12:00:00 AM	05/22/2020 12:00:00 AM	1140	14	Pacific	1494	2	626	22	M	B	33.9431	-118.401
230409692	06/24/2023 12:00:00 AM	06/24/2020 12:00:00 AM	1620	4	Hollenbeck	429	2	354	38	F	H	34.0857	-118.1655
211711508	08/13/2021 12:00:00 AM	11/01/2020 12:00:00 AM	1200	17	Devonshire	1799	1	440	36	M	O	34.2213	-118.4809
221810933	05/17/2022 12:00:00 AM	05/06/2020 12:00:00 AM	1	18	Southeast	1832	2	845	0	Others	X	33.9401	-118.2761
220606971	03/05/2022 12:00:00 AM	07/02/2020 12:00:00 AM	940	6	Hollywood	636	1	230	52	M	W	34.1032	-118.3387
231512931	07/28/2023 12:00:00 AM	10/09/2020 12:00:00 AM	1125	15	N Hollywood	1548	2	354	29	M	B	34.1681	-118.3704
231906802	03/09/2023 12:00:00 AM	06/26/2020 12:00:00 AM	1100	19	Mission	1988	1	310	54	M	H	34.2283	-118.4286
222005367	01/30/2022 12:00:00 AM	11/01/2020 12:00:00 AM	1250	20	Olympic	2079	2	354	42	M	B	34.0453	-118.2864
231817789	10/11/2023 12:00:00 AM	01/11/2020 12:00:00 AM	1355	18	Southeast	1841	2	354	41	M	B	33.9347	-118.2848
230707560	03/24/2023 12:00:00 AM	03/20/2020 12:00:00 AM	2030	7	Wilshire	759	2	662	43	M	H	34.0515	-118.3219
231613896	11/09/2023 12:00:00 AM	04/01/2020 12:00:00 AM	1159	16	Foothill	1677	2	354	33	F	W	34.2278	-118.3622
230818547	12/26/2023 12:00:00 AM	10/21/2020 12:00:00 AM	1435	8	West LA	842	2	354	0	Others	X	34.0484	-118.4544
220608736	04/12/2022 12:00:00 AM	10/22/2020 12:00:00 AM	1200	6	Hollywood	666	2	649	57	F	W	34.0917	-118.3244
221004913	01/25/2022 12:00:00 AM	09/01/2020 12:00:00 AM	1700	10	West Valley	1067	2	354	45	F	W	34.166	-118.5033
231204446	01/06/2023 12:00:00 AM	01/06/2020 12:00:00 AM	1625	12	77th Street	1241	2	354	22	F	O	33.9817	-118.3279
231205201	01/16/2023 12:00:00 AM	07/01/2020 12:00:00 AM	1900	12	77th Street	1252	2	354	24	F	B	33.9746	-118.3188
211313647	08/02/2021 12:00:00 AM	10/22/2020 12:00:00 AM	800	13	Newton	1391	2	928	27	F	W	33.9765	-118.2789
220509193	05/17/2022 12:00:00 AM	10/01/2020 12:00:00 AM	1200	5	Harbor	528	1	510	0			33.791	-118.2469
230708191	04/07/2023 12:00:00 AM	08/30/2020 12:00:00 AM	1635	7	Wilshire	736	2	354	48	F	W	34.0692	-118.3472
221700766	05/11/2022 12:00:00 AM	10/01/2020 12:00:00 AM	800	17	Devonshire	1721	1	341	37	M	H	34.2675	-118.6005
231220613	10/02/2023 12:00:00 AM	07/17/2020 12:00:00 AM	1	12	77th Street	1207	2	354	42	F	B	33.997	-118.2871
230309403	04/15/2023 12:00:00 AM	09/06/2020 12:00:00 AM	1	3	Southwest	363	2	354	30	F	O	34.0128	-118.3447
220506019	02/01/2022 12:00:00 AM	02/01/2020 12:00:00 AM	1200	5	Harbor	507	2	627	12	M	H	33.8201	-118.3015
231107419	03/30/2023 12:00:00 AM	08/08/2020 12:00:00 AM	2346	11	Northeast	1122	2	624	40	M	H	34.117	-118.2717
221204063	12/09/2021 12:00:00 AM	01/20/2020 12:00:00 AM	1725	12	77th Street	1255	2	354	21	M	H	33.9728	-118.3046
221225797	12/22/2022 12:00:00 AM	12/22/2020 12:00:00 AM	220	12	77th Street	1249	1	510	0			33.9774	-118.2827
231809755	04/28/2023 12:00:00 AM	03/01/2020 12:00:00 AM	800	18	Southeast	1824	2	354	42	M	B	33.9509	-118.2546
220411016	07/18/2022 12:00:00 AM	06/22/2020 12:00:00 AM	1300	4	Hollenbeck	439	1	310	68	M	H	34.0659	-118.1802
230710560	06/08/2023 12:00:00 AM	06/01/2020 12:00:00 AM	200	7	Wilshire	752	1	121	18	F	B	34.0555	-118.3762
221505387	02/04/2022 12:00:00 AM	03/01/2020 12:00:00 AM	1200	15	N Hollywood	1569	1	230	39	F	H	34.1522	-118.3593
232005220	01/28/2023 12:00:00 AM	09/01/2020 12:00:00 AM	1620	20	Olympic	2074	2	354	31	F	H	34.0446	-118.3003
231309161	04/07/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1	13	Newton	1383	2	354	45	M	H	33.9833	-118.2765
232110125	06/08/2023 12:00:00 AM	04/27/2020 12:00:00 AM	1400	21	Topanga	2175	2	624	81	M	W	34.1732	-118.6152
230306591	02/19/2023 12:00:00 AM	12/05/2020 12:00:00 AM	1040	3	Southwest	307	2	354	54	F	K	34.0332	-118.3375
221913440	08/20/2022 12:00:00 AM	04/17/2020 12:00:00 AM	955	19	Mission	1913	2	354	78	F	W	34.3131	-118.4632
210217152	11/02/2021 12:00:00 AM	01/01/2020 12:00:00 AM	1030	2	Rampart	215	2	812	8	F	F	34.0767	-118.2791
211804895	12/09/2020 12:00:00 AM	12/09/2020 12:00:00 AM	1230	18	Southeast	1823	1	210	53	F	H	33.9502	-118.2673
220604806	01/19/2022 12:00:00 AM	03/21/2020 12:00:00 AM	1200	6	Hollywood	636	2	354	54	F	B	34.1039	-118.3297
221404880	01/20/2022 12:00:00 AM	12/01/2020 12:00:00 AM	1430	14	Pacific	1464	1	480	32	M	W	33.9779	-118.4142
221822433	12/19/2022 12:00:00 AM	11/25/2020 12:00:00 AM	2200	18	Southeast	1822	1	121	27	F	H	33.9428	-118.2781
220218655	10/17/2022 12:00:00 AM	05/08/2020 12:00:00 AM	1000	2	Rampart	257	2	354	22	M	H	34.0587	-118.2678
231706742	03/06/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1200	17	Devonshire	1721	2	813	11	F	W	34.2589	-118.6137
231809250	04/20/2023 12:00:00 AM	04/20/2020 12:00:00 AM	915	18	Southeast	1846	2	354	30	F	B	33.934	-118.2498
211105454	02/12/2021 12:00:00 AM	11/29/2020 12:00:00 AM	1200	11	Northeast	1144	2	354	60	M	W	34.1047	-118.2687
220605785	02/08/2022 12:00:00 AM	10/16/2020 12:00:00 AM	1820	6	Hollywood	666	2	956	41	M	W	34.0925	-118.3288
221604268	01/07/2022 12:00:00 AM	02/19/2020 12:00:00 AM	1300	16	Foothill	1667	2	354	44	M	W	34.2397	-118.3661
232006335	01/23/2023 12:00:00 AM	10/09/2020 12:00:00 AM	1551	20	Olympic	2049	2	354	38	F	H	34.0559	-118.2868
221912723	08/02/2022 12:00:00 AM	11/01/2020 12:00:00 AM	1100	19	Mission	1972	2	649	56	F	H	34.2319	-118.4633
221218237	08/23/2022 12:00:00 AM	08/23/2020 12:00:00 AM	1600	12	77th Street	1203	2	812	8	F	H	34.0028	-118.3068
222008928	04/21/2022 12:00:00 AM	07/01/2020 12:00:00 AM	1200	20	Olympic	2023	2	354	62	M	A	34.0672	-118.3028
221304490	01/11/2022 12:00:00 AM	10/01/2020 12:00:00 AM	2000	13	Newton	1385	2	354	29	F	B	33.9861	-118.2696
221314362	07/11/2022 12:00:00 AM	04/07/2020 12:00:00 AM	1	13	Newton	1307	2	354	53	F	H	34.0349	-118.2436
230305615	02/01/2023 12:00:00 AM	01/25/2020 12:00:00 AM	1	3	Southwest	355	1	121	33	F	W	34.0228	-118.3156
220817021	11/18/2022 12:00:00 AM	11/17/2020 12:00:00 AM	2330	8	West LA	839	2	930	32	M	H	34.0587	-118.4158
230220152	10/25/2023 12:00:00 AM	01/25/2020 12:00:00 AM	1845	2	Rampart	295	2	354	34	M	B	34.0456	-118.2789
220206045	02/17/2022 12:00:00 AM	11/19/2020 12:00:00 AM	900	2	Rampart	299	2	354	38	M	B	34.0387	-118.2786
230710295	05/31/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1200	7	Wilshire	753	2	956	29	F	B	34.0578	-118.3628
222104573	01/18/2022 12:00:00 AM	08/07/2020 12:00:00 AM	1155	21	Topanga	2169	2	354	38	F	W	34.1818	-118.5676
221605629	02/21/2022 12:00:00 AM	10/31/2020 12:00:00 AM	2000	16	Foothill	1601	1	121	11	F	H	34.2865	-118.4161
221907310	03/21/2022 12:00:00 AM	03/19/2020 12:00:00 AM	1510	19	Mission	1984	1	815	7	F	H	34.2266	-118.4553
221605942	03/02/2022 12:00:00 AM	08/27/2020 12:00:00 AM	800	16	Foothill	1613	2	810	14	F	H	34.2758	-118.4052
220221083	12/02/2022 12:00:00 AM	11/28/2020 12:00:00 AM	1600	2	Rampart	269	1	121	19	F	B	34.0509	-118.2642
210805061	12/24/2020 12:00:00 AM	12/23/2020 12:00:00 AM	1200	8	West LA	823	1	331	62	M	W	34.039	-118.5262
221418972	11/15/2022 12:00:00 AM	11/15/2020 12:00:00 AM	1200	14	Pacific	1414	2	626	28	F	H	33.9962	-118.4694
220116036	06/17/2022 12:00:00 AM	03/23/2020 12:00:00 AM	1200	1	Central	135	2	354	48	M	B	34.0495	-118.2459
221916942	11/15/2022 12:00:00 AM	04/01/2020 12:00:00 AM	5	19	Mission	1904	1	820	8	M	B	34.321	-118.4381
210304538	12/21/2020 12:00:00 AM	01/01/2020 12:00:00 AM	1200	3	Southwest	363	1	820	6	F	B	34.0102	-118.3404
220605303	01/30/2022 12:00:00 AM	01/10/2020 12:00:00 AM	800	6	Hollywood	669	2	354	28	M	W	34.0908	-118.3012
220407289	04/06/2022 12:00:00 AM	09/01/2020 12:00:00 AM	1130	4	Hollenbeck	464	2	860	12	F	H	34.0445	-118.2116
220504793	01/22/2022 12:00:00 AM	04/01/2020 12:00:00 AM	935	5	Harbor	532	2	956	28	F	H	33.7845	-118.2714
211206256	10/24/2020 12:00:00 AM	10/23/2020 12:00:00 AM	1800	12	77th Street	1248	2	740	31	M	I	33.9801	-118.2914
231404594	12/31/2022 12:00:00 AM	03/04/2020 12:00:00 AM	2	14	Pacific	1454	2	354	54	M	O	33.9869	-118.4301
221916382	11/02/2022 12:00:00 AM	11/11/2020 12:00:00 AM	1200	19	Mission	1962	2	354	31	F	B	34.239	-118.4618
230110332	11/26/2020 12:00:00 AM	11/26/2020 12:00:00 AM	1000	1	Central	132	1	815	19	F	W	34.0535	-118.2491
230320974	12/08/2023 12:00:00 AM	04/22/2020 12:00:00 AM	655	3	Southwest	362	2	354	50	M	B	34.016	-118.346
232104037	01/02/2023 12:00:00 AM	02/01/2020 12:00:00 AM	1700	21	Topanga	2148	2	940	23	F	W	34.1938	-118.571
220319193	10/27/2022 12:00:00 AM	11/12/2020 12:00:00 AM	1500	3	Southwest	393	2	946	53	M	B	34.0094	-118.3231
231110558	06/27/2023 12:00:00 AM	08/07/2020 12:00:00 AM	1400	11	Northeast	1149	2	946	26	M	B	34.1094	-118.1963
221509576	05/13/2022 12:00:00 AM	05/20/2020 12:00:00 AM	1500	15	N Hollywood	1543	2	625	48	M	H	34.1721	-118.3965
221907738	04/01/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1200	19	Mission	1987	2	354	16	M	H	34.2249	-118.4344
230604435	01/11/2023 12:00:00 AM	12/13/2020 12:00:00 AM	2000	6	Hollywood	667	1	310	45	F	W	34.0944	-118.319
220908425	04/26/2022 12:00:00 AM	11/20/2020 12:00:00 AM	1600	9	Van Nuys	952	1	310	50	F	H	34.1649	-118.4661
230911235	06/29/2023 12:00:00 AM	11/01/2020 12:00:00 AM	600	9	Van Nuys	964	2	354	46	M	O	34.1635	-118.4411
230818509	11/20/2023 12:00:00 AM	01/01/2020 12:00:00 AM	700	8	West LA	823	1	341	44	F	W	34.0448	-118.5277
232109597	05/27/2023 12:00:00 AM	07/14/2020 12:00:00 AM	1655	21	Topanga	2118	2	354	52	M	W	34.2191	-118.5771
221011819	07/20/2022 12:00:00 AM	07/19/2020 12:00:00 AM	1800	10	West Valley	1004	1	331	80	F	K	34.212	-118.534
231711215	06/12/2023 12:00:00 AM	11/12/2020 12:00:00 AM	1110	17	Devonshire	1701	2	354	51	M	B	34.2799	-118.5818
230507982	04/20/2023 12:00:00 AM	04/01/2020 12:00:00 AM	1	5	Harbor	563	2	624	14	F	W	33.7379	-118.3012
230714761	09/18/2023 12:00:00 AM	06/16/2020 12:00:00 AM	1445	7	Wilshire	758	2	354	33	F	J	34.0537	-118.3327
221211022	04/26/2022 12:00:00 AM	04/26/2020 12:00:00 AM	2115	12	77th Street	1204	2	354	41	F	H	34.0037	-118.2938
230506149	02/28/2023 12:00:00 AM	07/01/2020 12:00:00 AM	1200	5	Harbor	521	1	510	0			33.7694	-118.2955
221313048	06/17/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1	13	Newton	1303	1	341	51	M	O	34.0342	-118.2496
241904532	12/19/2023 12:00:00 AM	05/01/2020 12:00:00 AM	5	19	Mission	1993	1	815	8	F	B	34.2181	-118.4664
230309845	04/24/2023 12:00:00 AM	09/01/2020 12:00:00 AM	1200	3	Southwest	319	2	956	30	M	W	34.0363	-118.2762
231810615	05/17/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1200	18	Southeast	1849	1	820	3	M	B	33.9305	-118.2363
220110779	04/21/2022 12:00:00 AM	11/28/2020 12:00:00 AM	1700	1	Central	111	2	662	55	F	A	34.0592	-118.2414
220106694	02/16/2022 12:00:00 AM	03/13/2020 12:00:00 AM	1900	1	Central	111	2	668	0	Others	X	34.0595	-118.2451
230126260	12/11/2023 12:00:00 AM	12/10/2020 12:00:00 AM	800	1	Central	182	1	330	28	M	W	34.0415	-118.262
231223480	11/21/2023 12:00:00 AM	02/02/2020 12:00:00 AM	1	12	77th Street	1233	2	845	0	Others	X	33.9891	-118.3167
221507610	03/28/2022 12:00:00 AM	03/22/2020 12:00:00 AM	500	15	N Hollywood	1548	1	236	33	F	B	34.1649	-118.3665
231218307	08/18/2023 12:00:00 AM	07/06/2020 12:00:00 AM	1605	12	77th Street	1218	2	354	28	F	B	33.9953	-118.2872
220611171	05/31/2022 12:00:00 AM	03/10/2020 12:00:00 AM	1000	6	Hollywood	632	2	354	49	M	O	34.0994	-118.3727
220705297	02/04/2022 12:00:00 AM	11/01/2020 12:00:00 AM	1255	7	Wilshire	736	2	354	44	F	H	34.0683	-118.3451
231805308	01/26/2023 12:00:00 AM	07/15/2020 12:00:00 AM	1238	18	Southeast	1842	2	354	23	F	O	33.9347	-118.2761
231311304	05/25/2023 12:00:00 AM	06/15/2020 12:00:00 AM	1535	13	Newton	1377	2	354	31	M	J	33.993	-118.2446
220804051	12/11/2021 12:00:00 AM	01/18/2020 12:00:00 AM	910	8	West LA	882	2	956	37	F	W	34.0425	-118.445
221005035	01/29/2022 12:00:00 AM	08/01/2020 12:00:00 AM	1500	10	West Valley	1035	2	812	13	F	H	34.1902	-118.5335
220917253	12/13/2022 12:00:00 AM	12/21/2020 12:00:00 AM	1800	9	Van Nuys	916	2	626	20	F	H	34.1939	-118.4313
220214942	08/11/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1030	2	Rampart	279	1	331	43	M	V	34.0484	-118.2724
220620646	12/27/2022 12:00:00 AM	11/19/2020 12:00:00 AM	1040	6	Hollywood	649	2	354	58	F	W	34.1	-118.3033
231613511	10/30/2023 12:00:00 AM	05/05/2020 12:00:00 AM	525	16	Foothill	1641	2	354	22	M	H	34.2558	-118.4275
230609606	05/09/2023 12:00:00 AM	08/23/2020 12:00:00 AM	1005	6	Hollywood	656	2	354	58	M	B	34.0889	-118.3266
221606629	03/22/2022 12:00:00 AM	05/01/2020 12:00:00 AM	1125	16	Foothill	1664	2	354	43	F	H	34.2429	-118.3887
220413587	09/26/2022 12:00:00 AM	09/01/2020 12:00:00 AM	300	4	Hollenbeck	459	1	121	50	F	H	34.0464	-118.1933
220705715	02/15/2022 12:00:00 AM	08/15/2020 12:00:00 AM	815	7	Wilshire	762	2	354	27	M	B	34.0499	-118.368
221707355	02/15/2022 12:00:00 AM	07/23/2020 12:00:00 AM	2000	17	Devonshire	1703	2	745	62	M	C	34.296	-118.5502
211611263	08/31/2021 12:00:00 AM	02/10/2020 12:00:00 AM	2300	16	Foothill	1645	2	813	16	F	H	34.2659	-118.4058
232004972	01/25/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1200	20	Olympic	2038	2	812	10	F	H	34.0587	-118.2891
221704892	01/21/2022 12:00:00 AM	07/01/2020 12:00:00 AM	800	17	Devonshire	1701	2	956	46	F	W	34.293	-118.5599
222012456	07/19/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1230	20	Olympic	2079	2	354	11	M	H	34.0473	-118.2865
220614618	08/13/2022 12:00:00 AM	12/15/2020 12:00:00 AM	2200	6	Hollywood	666	1	330	28	F	H	34.0926	-118.3245
220515613	11/03/2022 12:00:00 AM	09/01/2020 12:00:00 AM	1200	5	Harbor	567	2	626	18	F	H	33.7261	-118.2858
221411398	05/24/2022 12:00:00 AM	03/30/2020 12:00:00 AM	1640	14	Pacific	1428	2	354	50	F	H	34.0242	-118.4183
230304640	01/14/2023 12:00:00 AM	03/14/2020 12:00:00 AM	730	3	Southwest	362	2	354	29	F	B	34.0175	-118.346
222108906	05/03/2022 12:00:00 AM	12/31/2020 12:00:00 AM	1220	21	Topanga	2133	1	352	19	M	H	34.2035	-118.6294
221608687	05/24/2022 12:00:00 AM	03/30/2020 12:00:00 AM	1200	16	Foothill	1605	1	815	6	F	H	34.2838	-118.3933
230218441	10/02/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1000	2	Rampart	235	2	812	17	F	H	34.0663	-118.2719
221210385	04/21/2020 12:00:00 AM	04/21/2020 12:00:00 AM	845	12	77th Street	1243	1	330	52	F	B	33.9818	-118.3168
231712864	07/16/2023 12:00:00 AM	01/16/2020 12:00:00 AM	1605	17	Devonshire	1787	2	354	31	F	B	34.2468	-118.5233
212015778	10/16/2021 12:00:00 AM	05/15/2020 12:00:00 AM	1310	20	Olympic	2022	2	354	89	F	K	34.0625	-118.3104
231214436	06/23/2023 12:00:00 AM	11/20/2020 12:00:00 AM	1200	12	77th Street	1211	2	354	27	F	B	33.995	-118.3204
231308748	04/04/2023 12:00:00 AM	08/14/2020 12:00:00 AM	1210	13	Newton	1365	2	354	32	M	O	34.0002	-118.2521
220517340	12/23/2022 12:00:00 AM	07/29/2020 12:00:00 AM	2200	5	Harbor	564	2	354	25	F	H	33.7431	-118.2821
201605651	02/09/2020 12:00:00 AM	01/30/2020 12:00:00 AM	44	16	Foothill	1601	1	648	55	M	B	34.2862	-118.4133
230704658	01/16/2023 12:00:00 AM	05/11/2020 12:00:00 AM	750	7	Wilshire	774	2	354	32	F	B	34.0424	-118.3467
220321001	11/29/2022 12:00:00 AM	02/18/2020 12:00:00 AM	2120	3	Southwest	326	2	354	44	F	H	34.0309	-118.3015
231717780	11/17/2023 12:00:00 AM	02/21/2020 12:00:00 AM	1100	17	Devonshire	1701	1	341	44	M	A	34.288	-118.5797
230809796	05/17/2023 12:00:00 AM	09/26/2020 12:00:00 AM	800	8	West LA	882	2	354	70	M	W	34.0408	-118.4479
221108981	05/10/2022 12:00:00 AM	12/02/2020 12:00:00 AM	1200	11	Northeast	1123	2	354	37	M	W	34.1212	-118.2672
231204979	01/18/2023 12:00:00 AM	05/01/2020 12:00:00 AM	1200	12	77th Street	1205	2	626	21	F	B	33.9978	-118.2915
201215394	06/26/2020 12:00:00 AM	06/25/2020 12:00:00 AM	2200	12	77th Street	1259	1	510	0			33.9747	-118.2587
220310780	05/16/2022 12:00:00 AM	10/01/2020 12:00:00 AM	1130	3	Southwest	395	2	354	13	M	H	34.0055	-118.3113
230506618	03/13/2023 12:00:00 AM	08/05/2020 12:00:00 AM	1	5	Harbor	522	2	845	0	M	O	33.7795	-118.2715
210907013	03/16/2021 12:00:00 AM	11/15/2020 12:00:00 AM	1200	9	Van Nuys	931	2	940	59	M	O	34.1848	-118.4675
210205090	12/20/2020 12:00:00 AM	12/04/2020 12:00:00 AM	1455	2	Rampart	205	2	354	35	F	H	34.0823	-118.2755
221507368	03/23/2022 12:00:00 AM	02/01/2020 12:00:00 AM	1	15	N Hollywood	1504	2	860	15	F	H	34.2057	-118.3878
240904504	01/13/2024 12:00:00 AM	01/13/2020 12:00:00 AM	1150	9	Van Nuys	955	2	354	33	F	W	34.1684	-118.4423
221409128	04/12/2022 12:00:00 AM	04/20/2020 12:00:00 AM	950	14	Pacific	1444	2	886	18	F	B	33.9876	-118.4489
221205529	01/28/2022 12:00:00 AM	01/01/2020 12:00:00 AM	5	12	77th Street	1259	1	121	8	F	H	33.9694	-118.2608
221516877	11/02/2022 12:00:00 AM	09/07/2020 12:00:00 AM	2100	15	N Hollywood	1591	1	820	14	F	H	34.1325	-118.3974
230714857	09/20/2023 12:00:00 AM	07/20/2020 12:00:00 AM	1435	7	Wilshire	758	2	354	33	F	J	34.0537	-118.3327
211409233	04/06/2021 12:00:00 AM	08/19/2020 12:00:00 AM	1730	14	Pacific	1496	1	510	0			33.9456	-118.3932
231412171	06/09/2023 12:00:00 AM	06/01/2020 12:00:00 AM	1200	14	Pacific	1435	2	930	-2	M	W	34.0118	-118.4365
220517192	12/19/2022 12:00:00 AM	07/01/2020 12:00:00 AM	2200	5	Harbor	503	1	330	53	M	H	33.7911	-118.2849
221207508	02/28/2022 12:00:00 AM	07/01/2020 12:00:00 AM	1100	12	77th Street	1235	2	354	32	F	H	33.9859	-118.3002
222106975	03/14/2022 12:00:00 AM	08/07/2020 12:00:00 AM	1600	21	Topanga	2104	2	354	35	M	H	34.2299	-118.6033
221209243	03/16/2022 12:00:00 AM	06/26/2020 12:00:00 AM	1130	12	77th Street	1243	2	354	36	M	B	33.9762	-118.309
220206809	03/03/2022 12:00:00 AM	02/02/2020 12:00:00 AM	1200	2	Rampart	231	2	354	54	F	F	34.0721	-118.2785
200406391	03/02/2020 12:00:00 AM	03/01/2020 12:00:00 AM	1430	4	Hollenbeck	407	1	310	27	M	W	34.0881	-118.1877
221212344	05/17/2022 12:00:00 AM	11/01/2020 12:00:00 AM	1	12	77th Street	1241	2	666	59	M	W	33.9806	-118.3352
221905893	02/15/2022 12:00:00 AM	02/15/2020 12:00:00 AM	1	19	Mission	1962	2	956	52	F	H	34.245	-118.4579
221417043	09/28/2022 12:00:00 AM	12/01/2020 12:00:00 AM	1	14	Pacific	1428	2	662	77	M	O	34.0306	-118.4209
221510639	06/05/2022 12:00:00 AM	01/24/2020 12:00:00 AM	1415	15	N Hollywood	1549	2	354	58	M	H	34.17	-118.3594
231007023	03/21/2023 12:00:00 AM	01/01/2020 12:00:00 AM	1201	10	West Valley	1078	2	668	61	M	W	34.1613	-118.4917
221216517	07/14/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1200	12	77th Street	1249	2	921	22	F	B	33.9824	-118.2827
231015060	09/14/2023 12:00:00 AM	01/14/2020 12:00:00 AM	640	10	West Valley	1018	2	354	31	F	H	34.2022	-118.4837
211304794	01/19/2021 12:00:00 AM	01/17/2020 12:00:00 AM	2100	13	Newton	1361	2	930	18	F	H	33.9983	-118.2802
201312835	06/25/2020 12:00:00 AM	06/23/2020 12:00:00 AM	2100	13	Newton	1342	1	510	0			34.0145	-118.2658
220609836	05/03/2022 12:00:00 AM	06/30/2020 12:00:00 AM	1800	6	Hollywood	646	2	956	46	M	W	34.0998	-118.3295
230110262	04/09/2023 12:00:00 AM	07/17/2020 12:00:00 AM	2300	1	Central	182	1	121	23	F	B	34.0401	-118.2633
232004462	01/12/2023 12:00:00 AM	01/11/2020 12:00:00 AM	900	20	Olympic	2029	1	310	54	F	H	34.0667	-118.2857
232113429	08/28/2023 12:00:00 AM	03/01/2020 12:00:00 AM	1200	21	Topanga	2155	2	354	32	M	B	34.1829	-118.6077
230716588	11/01/2023 12:00:00 AM	10/31/2020 12:00:00 AM	1630	7	Wilshire	776	2	626	50	F	W	34.0443	-118.3354
221004727	01/21/2022 12:00:00 AM	01/01/2020 12:00:00 AM	1	10	West Valley	1044	2	930	56	F	W	34.1749	-118.5308
232110277	06/12/2023 12:00:00 AM	09/11/2020 12:00:00 AM	1200	21	Topanga	2177	2	354	41	M	W	34.1732	-118.6019
221110416	06/14/2022 12:00:00 AM	10/24/2020 12:00:00 AM	955	11	Northeast	1123	2	354	37	M	O	34.1212	-118.2672
231017522	12/23/2023 12:00:00 AM	10/20/2020 12:00:00 AM	1200	10	West Valley	1015	1	420	0			34.2084	-118.5347
231911608	07/14/2023 12:00:00 AM	01/01/2020 12:00:00 AM	600	19	Mission	1984	1	820	7	F	H	34.2231	-118.4553
