DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON,,,,,,,,,,,,,,,
201409421,14,Pacific,1473,7500 SHORE CLIFF DR,,33.9651,-118.4292,,,,,,,,,,,,,,,
200513323,5,Harbor,531,1400 260TH ST,,33.7869,-118.3014,,,,,,,,,,,,,,,
201223843,12,77th Street,1215,1300 W 53RD ST,,33.9941,-118.2985,,,,,,,,,,,,,,,
200121737,1,Central,101,900 WHITE KNOLL DR,,34.0671,-118.2483,,,,,,,,,,,,,,,
200413605,4,Hollenbeck,499,3700 UNION PACIFIC AV,,34.0165,-118.1965,,,,,,,,,,,,,,,
201506228,15,N Hollywood,1509,7300 CARTWRIGHT AV,,34.203,-118.3638,,,,,,,,,,,,,,,
201214464,12,77th Street,1213,1800 W 54TH ST,,33.9933,-118.3089,,,,,,,,,,,,,,,
201421816,14,Pacific,1469,5500 THORNBURN ST,,33.9722,-118.3759,,,,,,,,,,,,,,,
201421266,14,Pacific,1441,PACIFIC AV,25TH ST,33.9829,-118.4684,,,,,,,,,,,,,,,
200914668,9,Van Nuys,915,7000 LENNOX AV,,34.1976,-118.4455,,,,,,,,,,,,,,,
202111473,21,Topanga,2125,JORDAN AV,SATICOY ST,34.2083,-118.6029,,,,,,,,,,,,,,,
201224960,12,77th Street,1207,900 W 50TH ST,,33.9979,-118.2884,,,,,,,,,,,,,,,
201212371,12,77th Street,1218,800 W 53RD ST,,33.9942,-118.2871,,,,,,,,,,,,,,,
200611882,6,Hollywood,615,3100 LA SUVIDA DR,,34.1325,-118.3421,,,,,,,,,,,,,,,
201516409,15,N Hollywood,1549,10700 BURBANK BL,,34.1721,-118.3643,,,,,,,,,,,,,,,
201810389,18,Southeast,1834,900 E 108TH ST,,33.9383,-118.2587,,,,,,,,,,,,,,,
201418705,14,Pacific,1449,MCLAUGHLIN AV,WASHINGTON PL,34.0045,-118.4213,,,,,,,,,,,,,,,
200316930,3,Southwest,333,4500 W ADAMS BL,,34.0326,-118.3393,,,,,,,,,,,,,,,
200905605,9,Van Nuys,906,7300 LENNOX AV,,34.203,-118.4458,,,,,,,,,,,,,,,
201515525,15,N Hollywood,1533,12000 EMELITA ST,,34.1763,-118.3944,,,,,,,,,,,,,,,
201112939,11,Northeast,1115,AVENUE 50,EL PASO DR,34.1367,-118.2089,,,,,,,,,,,,,,,
201705673,17,Devonshire,1791,8400 COZYCROFT AV,,34.2227,-118.5821,,,,,,,,,,,,,,,
201313546,13,Newton,1343,41ST ST,CENTRAL AV,34.0092,-118.2565,,,,,,,,,,,,,,,
200321643,3,Southwest,334,3000 S BRONSON AV,,34.0261,-118.3338,,,,,,,,,,,,,,,
200405049,4,Hollenbeck,429,3200 SHEFFIELD AV,,34.0824,-118.1614,,,,,,,,,,,,,,,
200413922,4,Hollenbeck,411,AVENUE 21,HUMBOLDT ST,34.0775,-118.2218,,,,,,,,,,,,,,,
201114452,11,Northeast,1148,800 EL PASO DR,,34.1051,-118.2107,,,,,,,,,,,,,,,
201916752,19,Mission,1954,10100 NOBLE AV,,34.2536,-118.4609,,,,,,,,,,,,,,,
200619610,6,Hollywood,676,700 N EL CENTRO AV,,34.0835,-118.3245,,,,,,,,,,,,,,,
200709335,7,Wilshire,737,5200 WILSHIRE BL,,34.0622,-118.3429,,,,,,,,,,,,,,,
202111664,21,Topanga,2175,22400 DEL VALLE ST,,34.1666,-118.6184,,,,,,,,,,,,,,,
201900058,19,Mission,1925,14800 POLK ST,,34.3027,-118.4553,,,,,,,,,,,,,,,
201224474,12,77th Street,1203,5000 S WESTERN AV,,33.9982,-118.3089,,,,,,,,,,,,,,,
200410697,4,Hollenbeck,497,3300 E OLYMPIC BL,,34.0191,-118.2083,,,,,,,,,,,,,,,
201226308,12,77th Street,1243,6400 S VAN NESS AV,,33.98,-118.3177,,,,,,,,,,,,,,,
200411249,4,Hollenbeck,437,4500 JADE ST,,34.0655,-118.1862,,,,,,,,,,,,,,,
201104105,11,Northeast,1133,3500 GARDEN AV,,34.1165,-118.2599,,,,,,,,,,,,,,,
200517322,5,Harbor,555,500 N GAFFEY ST,,33.7477,-118.2929,,,,,,,,,,,,,,,
200916770,9,Van Nuys,923,14600 KITTRIDGE ST,,34.1907,-118.4509,,,,,,,,,,,,,,,
201611634,16,Foothill,1621,WEIDNER,KEWEN,34.2668,-118.4319,,,,,,,,,,,,,,,
201712058,17,Devonshire,1787,17800 HALSTED ST,,34.245,-118.5216,,,,,,,,,,,,,,,
201214973,12,77th Street,1245,6500 S NORMANDIE AV,,33.9803,-118.3003,,,,,,,,,,,,,,,
200412630,4,Hollenbeck,478,600 S LORENA ST,,34.0306,-118.1992,,,,,,,,,,,,,,,
201306835,13,Newton,1351,VERNON AV,MAIN ST,34.0038,-118.274,,,,,,,,,,,,,,,
201505247,15,N Hollywood,1548,LANKERSHIM,CHANDLER,34.1681,-118.3768,,,,,,,,,,,,,,,
211705261,17,Devonshire,1795,8400 BALBOA BL,,34.2248,-118.5151,,,,,,,,,,,,,,,
200608854,6,Hollywood,643,1700 EL CERRITO PL,,34.1007,-118.3494,,,,,,,,,,,,,,,
201910954,19,Mission,1921,12800 ENCINITAS AV,,34.3023,-118.4769,,,,,,,,,,,,,,,
201009140,10,West Valley,1041,5800 SYLVIA AV,,34.1758,-118.5529,,,,,,,,,,,,,,,
201614137,16,Foothill,1675,10900 TUXFORD ST,,34.2348,-118.3706,,,,,,,,,,,,,,,
200516528,5,Harbor,563,1700 S CABRILLO AV,,33.7284,-118.2946,,,,,,,,,,,,,,,
211304045,13,Newton,1377,LONG BEACH AV,57TH ST,33.9913,-118.2435,,,,,,,,,,,,,,,
201421952,14,Pacific,1485,6400 W 86TH PL,,33.9593,-118.4004,,,,,,,,,,,,,,,
201513437,15,N Hollywood,1545,11700 W RIVERSIDE DR,,34.1649,-118.3921,,,,,,,,,,,,,,,
201314319,13,Newton,1309,ALAMEDA ST,WASHINGTON BL,34.02,-118.2395,,,,,,,,,,,,,,,
201806546,18,Southeast,1823,400 E 104TH ST,,33.947,-118.2684,,,,,,,,,,,,,,,
201609199,16,Foothill,1687,11200 STRATHERN ST,,34.2157,-118.3751,,,,,,,,,,,,,,,
202114628,21,Topanga,2156,VANOWEN,OWENSMOUTH,34.1938,-118.6015,,,,,,,,,,,,,,,
201608527,16,Foothill,1684,8300 AMBOY AV,,34.2216,-118.3908,,,,,,,,,,,,,,,
200914069,9,Van Nuys,909,7300 WOODMAN AV,,34.2031,-118.4313,,,,,,,,,,,,,,,
200713294,7,Wilshire,717,300 N LA BREA AV,,34.0762,-118.344,,,,,,,,,,,,,,,
201416138,14,Pacific,1467,7300 LA TIJERA BL,,33.9733,-118.3878,,,,,,,,,,,,,,,
200805663,8,West LA,881,11800 W OLYMPIC BL,,34.0332,-118.4499,,,,,,,,,,,,,,,
201910038,19,Mission,1991,8100 N SEPULVEDA BL,,34.2184,-118.4698,,,,,,,,,,,,,,,
200107262,1,Central,101,LOOKOUT DR,LILAC TR,34.0693,-118.2404,,,,,,,,,,,,,,,
200413687,4,Hollenbeck,412,2500 DALY ST,,34.0806,-118.2176,,,,,,,,,,,,,,,
200305299,3,Southwest,378,HOOVER,MARTIN LUTHER KING JR,34.0111,-118.2872,,,,,,,,,,,,,,,
200121389,1,Central,159,1300 E 6TH ST,,34.0382,-118.2356,,,,,,,,,,,,,,,
200307059,3,Southwest,362,4000 GELBER PL,,34.0133,-118.3486,,,,,,,,,,,,,,,
202111414,21,Topanga,2157,21200 KITTRIDGE ST,,34.1913,-118.5942,,,,,,,,,,,,,,,
200207526,2,Rampart,215,300 N CORONADO ST,,34.0757,-118.2777,,,,,,,,,,,,,,,
201814172,18,Southeast,1891,16600 S FIGUEROA ST,,33.8807,-118.2825,,,,,,,,,,,,,,,
201911126,19,Mission,1945,14900 WOLFSKILL ST,,34.2654,-118.4565,,,,,,,,,,,,,,,
200306798,3,Southwest,312,2900 S SYCAMORE AV,,34.0279,-118.3561,,,,,,,,,,,,,,,
201420390,14,Pacific,1401,11700 GATEWAY BL,,34.0279,-118.4434,,,,,,,,,,,,,,,
201009561,10,West Valley,1024,RESEDA,SHERMAN WY,34.2011,-118.536,,,,,,,,,,,,,,,
201518864,15,N Hollywood,1531,5900 WHITSETT AV,,34.174,-118.4095,,,,,,,,,,,,,,,
200406466,4,Hollenbeck,453,STATE,NEW JERSEY,34.0492,-118.2157,,,,,,,,,,,,,,,
201615719,16,Foothill,1698,10500 CANTARA ST,,34.219,-118.3597,,,,,,,,,,,,,,,
200704232,7,Wilshire,788,4000 W 21ST ST,,34.0374,-118.3279,,,,,,,,,,,,,,,
201517290,15,N Hollywood,1524,12100 VICTORY BL,,34.1867,-118.3971,,,,,,,,,,,,,,,
201321160,13,Newton,1383,GAGE,MAIN,33.9824,-118.2739,,,,,,,,,,,,,,,
200406037,4,Hollenbeck,473,2200 ROGERS AV,,34.0362,-118.2181,,,,,,,,,,,,,,,
200218227,2,Rampart,285,11TH ST,BURLINGTON ST,34.0488,-118.2775,,,,,,,,,,,,,,,
200613209,6,Hollywood,666,1200 N CAHUENGA BL,,34.0925,-118.3288,,,,,,,,,,,,,,,
201817422,18,Southeast,1829,2100 E 102ND ST,,33.9439,-118.2354,,,,,,,,,,,,,,,
200612142,6,Hollywood,622,2000 LA BREA TR,,34.1055,-118.3461,,,,,,,,,,,,,,,
201110268,11,Northeast,1124,3200 FLETCHER DR,,34.1167,-118.2432,,,,,,,,,,,,,,,
200208533,2,Rampart,249,600 S BIXEL ST,,34.0541,-118.2621,,,,,,,,,,,,,,,
201510261,15,N Hollywood,1549,11100 BURBANK BL,,34.1722,-118.3727,,,,,,,,,,,,,,,
200112638,1,Central,185,900 S BROADWAY,,34.0423,-118.2561,,,,,,,,,,,,,,,
200616971,6,Hollywood,622,7200 FRANKLIN AV,,34.1146,-118.3607,,,,,,,,,,,,,,,
201011279,10,West Valley,1029,7000 N HASKELL AV,,34.1975,-118.4749,,,,,,,,,,,,,,,
200516944,5,Harbor,512,26300 GOVERNOR AV,,33.7811,-118.307,,,,,,,,,,,,,,,
201417931,14,Pacific,1441,OCEAN FRONT WALK,WASHINGTON BL,33.979,-118.4669,,,,,,,,,,,,,,,
210604060,6,Hollywood,628,BRONSON AV,CHULA VISTA WY,34.1074,-118.318,,,,,,,,,,,,,,,
201415687,14,Pacific,1431,500 N VENICE BL,,33.988,-118.4703,,,,,,,,,,,,,,,
200409722,4,Hollenbeck,452,1600 PLEASANT AV,,34.048,-118.2203,,,,,,,,,,,,,,,
201409815,14,Pacific,1463,5300 PLAYA VISTA DR,,33.9775,-118.4292,,,,,,,,,,,,,,,
201608999,16,Foothill,1653,10000 HADDON AV,,34.2515,-118.4186,,,,,,,,,,,,,,,
200120830,1,Central,159,600 IMPERIAL ST,,34.0363,-118.2314,,,,,,,,,,,,,,,
200406686,4,Hollenbeck,469,3500 E 6TH ST,,34.0333,-118.1946,,,,,,,,,,,,,,,
200213441,2,Rampart,281,LAKE ST,11TH ST,34.0508,-118.2819,,,,,,,,,,,,,,,
201224511,12,77th Street,1293,1900 W CENTURY BL,,33.9455,-118.3118,,,,,,,,,,,,,,,
200917170,9,Van Nuys,909,RUNNYMEDE,HAZELTINE,34.205,-118.4339,,,,,,,,,,,,,,,
200205044,2,Rampart,204,HOOVER ST,MANZANITA,34.0885,-118.2845,,,,,,,,,,,,,,,
201419548,14,Pacific,1499,11500 AVIATION BL,,33.9298,-118.3784,,,,,,,,,,,,,,,
200606734,6,Hollywood,657,1000 N WESTERN AV,,34.0888,-118.3124,,,,,,,,,,,,,,,
201115256,11,Northeast,1179,200 N AVENUE 54,,34.0915,-118.2094,,,,,,,,,,,,,,,
201917668,19,Mission,1962,9800 N SEPULVEDA BL,,34.2482,-118.4674,,,,,,,,,,,,,,,
201311382,13,Newton,1353,42ND,MCKINLEY,34.0067,-118.2609,,,,,,,,,,,,,,,
200310062,3,Southwest,377,1200 ROLLAND CURTIS PL,,34.0165,-118.2988,,,,,,,,,,,,,,,
201304846,13,Newton,1322,600 E 23RD ST,,34.025,-118.2618,,,,,,,,,,,,,,,
200619231,6,Hollywood,628,CAMERON ST,FRANKLIN ST,34.1084,-118.3213,,,,,,,,,,,,,,,
202108582,21,Topanga,2177,21500 BURBANK BL,,34.1733,-118.599,,,,,,,,,,,,,,,
201414001,14,Pacific,1488,5700 W CENTURY BL,,33.9456,-118.3797,,,,,,,,,,,,,,,
201308858,13,Newton,1373,55TH ST,CENTRAL,33.9925,-118.2564,,,,,,,,,,,,,,,
201106656,11,Northeast,1112,2600 BANBURY PL,,34.1271,-118.2242,,,,,,,,,,,,,,,
201013702,10,West Valley,1015,18200 SATICOY ST,,34.2084,-118.5303,,,,,,,,,,,,,,,
201507351,15,N Hollywood,1569,10500 RIVERSIDE DR,,34.1522,-118.3593,,,,,,,,,,,,,,,
202007818,20,Olympic,2021,300 S VAN NESS AV,,34.069,-118.3152,,,,,,,,,,,,,,,
201215559,12,77th Street,1251,3400 W 74TH ST,,33.9727,-118.3314,,,,,,,,,,,,,,,
211804158,18,Southeast,1826,1600 E CENTURY BL,,33.9456,-118.2442,,,,,,,,,,,,,,,
201314339,13,Newton,1321,2200 S MAIN ST,,34.0283,-118.2665,,,,,,,,,,,,,,,
200321365,3,Southwest,331,3000 FIELD AV,,34.026,-118.3471,,,,,,,,,,,,,,,
200515367,5,Harbor,526,300 W ANAHEIM ST,,33.7798,-118.2649,,,,,,,,,,,,,,,
200505032,5,Harbor,517,1100 EUBANK AV,,33.7851,-118.2553,,,,,,,,,,,,,,,
201510431,15,N Hollywood,1522,VANOWEN,LONGRIDGE,34.194,-118.4214,,,,,,,,,,,,,,,
201111855,11,Northeast,1189,3200 N FIGUEROA ST,,34.0854,-118.2204,,,,,,,,,,,,,,,
201224931,12,77th Street,1241,6300 S VICTORIA AV,,33.9806,-118.3323,,,,,,,,,,,,,,,
201515986,15,N Hollywood,1506,11100 SHERMAN WY,,34.2012,-118.373,,,,,,,,,,,,,,,
201609593,16,Foothill,1658,9900 HAINES CANYON AV,,34.2476,-118.2794,,,,,,,,,,,,,,,
201716636,17,Devonshire,1745,18000 DEVONSHIRE ST,,34.2611,-118.5158,,,,,,,,,,,,,,,
200111515,1,Central,101,FIGUEROA,COLLIS,34.0685,-118.246,,,,,,,,,,,,,,,
202011050,20,Olympic,2069,2500 W 11TH ST,,34.0508,-118.2877,,,,,,,,,,,,,,,
201209867,12,77th Street,1267,300 W 84TH ST,,33.9633,-118.2783,,,,,,,,,,,,,,,
201515645,15,N Hollywood,1583,4100 RADFORD AV,,34.1472,-118.3921,,,,,,,,,,,,,,,
201220702,12,77th Street,1208,HOOVER ST,52ND ST,33.9957,-118.2872,,,,,,,,,,,,,,,
201605304,16,Foothill,1695,BONNER,KESWICK,34.2103,-118.3736,,,,,,,,,,,,,,,
201819714,18,Southeast,1823,300 E CENTURY BL,,33.9456,-118.2695,,,,,,,,,,,,,,,
200709637,7,Wilshire,765,1200 S SYCAMORE AV,,34.0535,-118.346,,,,,,,,,,,,,,,
202013069,20,Olympic,2054,900 S ARDMORE AV,,34.0518,-118.3021,,,,,,,,,,,,,,,
202117272,21,Topanga,2144,6700 SHOUP AV,,34.1885,-118.619,,,,,,,,,,,,,,,
201912497,19,Mission,1963,9600 CEDROS AV,,34.2446,-118.4535,,,,,,,,,,,,,,,
201911473,19,Mission,1982,NOBLE AV,PARTHENIA ST,34.2283,-118.4611,,,,,,,,,,,,,,,
200305201,3,Southwest,357,1300 W 37TH DR,,34.0191,-118.2977,,,,,,,,,,,,,,,
202106469,21,Topanga,2146,STRATHERN AV,CANOGA,34.1974,-118.5994,,,,,,,,,,,,,,,
200409015,4,Hollenbeck,448,1500 ZUNIGA LN,,34.0581,-118.1938,,,,,,,,,,,,,,,
200315809,3,Southwest,333,3600 CRENSHAW BL,,34.0239,-118.3351,,,,,,,,,,,,,,,
201311610,13,Newton,1325,1100 E 32ND ST,,34.0146,-118.2565,,,,,,,,,,,,,,,
202004556,20,Olympic,2038,3100 WILSHIRE BL,,34.0618,-118.2891,,,,,,,,,,,,,,,
201704953,17,Devonshire,1792,WINNETKA AV,PARTHENIA ST,34.2282,-118.5711,,,,,,,,,,,,,,,
201116125,11,Northeast,1145,3000 GILROY ST,,34.1069,-118.2511,,,,,,,,,,,,,,,
201321175,13,Newton,1365,52ND ST,COMPTON,33.9957,-118.2478,,,,,,,,,,,,,,,
201820551,18,Southeast,1838,1900 E 103RD ST,,33.9432,-118.2385,,,,,,,,,,,,,,,
200411103,4,Hollenbeck,499,1100 ESPERANZA ST,,34.0218,-118.1986,,,,,,,,,,,,,,,
200321249,3,Southwest,397,1200 W 43RD ST,,34.0055,-118.297,,,,,,,,,,,,,,,
200409540,4,Hollenbeck,459,3100 FOLSOM ST,,34.0434,-118.1954,,,,,,,,,,,,,,,
201910544,19,Mission,1916,13800 HUBBARD ST,,34.3048,-118.4333,,,,,,,,,,,,,,,
201817804,18,Southeast,1844,109TH PL,WADSWORTH AV,33.9364,-118.2587,,,,,,,,,,,,,,,
200909803,9,Van Nuys,905,7500 KESTER AV,,34.2067,-118.4575,,,,,,,,,,,,,,,
202013963,20,Olympic,2099,MAGNOLIA AV,WASHINGTON BL,34.04,-118.2864,,,,,,,,,,,,,,,
201312020,13,Newton,1375,CENTRAL AV,56TH ST,33.9916,-118.2564,,,,,,,,,,,,,,,
201820759,18,Southeast,1849,2200 E 111TH ST,,33.9345,-118.2329,,,,,,,,,,,,,,,
201107927,11,Northeast,1172,1900 APEX AV,,34.0911,-118.2619,,,,,,,,,,,,,,,
201105231,11,Northeast,1136,AVENUE 43,TOLAND WY,34.1207,-118.2237,,,,,,,,,,,,,,,
200410324,4,Hollenbeck,408,3500 EL SERENO AV,,34.0862,-118.1784,,,,,,,,,,,,,,,
200514962,5,Harbor,506,21200 S WESTERN AV,,33.8369,-118.3091,,,,,,,,,,,,,,,
201815627,18,Southeast,1881,16200 S FIGUEROA ST,,33.8835,-118.2826,,,,,,,,,,,,,,,
202114357,21,Topanga,2158,21200 OXNARD ST,,34.1837,-118.5846,,,,,,,,,,,,,,,
201804786,18,Southeast,1823,400 E 103RD ST,,33.9429,-118.2673,,,,,,,,,,,,,,,
200414553,4,Hollenbeck,497,2800 GLENN AV,,34.0236,-118.2154,,,,,,,,,,,,,,,
200608331,6,Hollywood,645,SYCAMORE,HOLLYWOOD BL,34.1016,-118.3433,,,,,,,,,,,,,,,
200117135,1,Central,152,500 S FLOWER ST,,34.0513,-118.2564,,,,,,,,,,,,,,,
200512475,5,Harbor,501,1400 W 187TH ST,,33.8612,-118.3,,,,,,,,,,,,,,,
200413979,4,Hollenbeck,438,5100 CHESTER ST,,34.0786,-118.1712,,,,,,,,,,,,,,,
200714508,7,Wilshire,749,800 S WINDSOR BL,,34.058,-118.3235,,,,,,,,,,,,,,,
202110168,21,Topanga,2134,22100 SHERMAN WY,,34.201,-118.6081,,,,,,,,,,,,,,,
201612258,16,Foothill,1617,SHERMAN GROVE AV,HILLROSE ST,34.2633,-118.3201,,,,,,,,,,,,,,,
201806699,18,Southeast,1862,200 W IMPERIAL HY,,33.931,-118.2761,,,,,,,,,,,,,,,
200714011,7,Wilshire,769,1500 2ND AV,,34.0436,-118.3189,,,,,,,,,,,,,,,
201817710,18,Southeast,1821,101ST ST,MAIN ST,33.9467,-118.2871,,,,,,,,,,,,,,,
201210818,12,77th Street,1215,1000 W 54TH ST,,33.9932,-118.2915,,,,,,,,,,,,,,,
200412367,4,Hollenbeck,455,300 N BREED ST,,34.0473,-118.2089,,,,,,,,,,,,,,,
201904594,19,Mission,1964,9200 KESTER AV,,34.2374,-118.4565,,,,,,,,,,,,,,,
200215807,2,Rampart,238,200 N BOYLSTON ST,,34.0642,-118.257,,,,,,,,,,,,,,,
201708668,17,Devonshire,1795,8500 BALBOA BL,,34.2248,-118.5151,,,,,,,,,,,,,,,
210504058,5,Harbor,563,800 W 12TH ST,,33.7334,-118.2946,,,,,,,,,,,,,,,
200604600,6,Hollywood,656,EL CENTRO AV,BARTON AV,34.088,-118.3244,,,,,,,,,,,,,,,
200408079,4,Hollenbeck,497,3400 E 14TH ST,,34.0173,-118.2066,,,,,,,,,,,,,,,
200210570,2,Rampart,237,BEVERLY BL,UNION PL,34.0637,-118.2638,,,,,,,,,,,,,,,
201512551,15,N Hollywood,1508,7500 VINELAND AV,,34.2066,-118.3703,,,,,,,,,,,,,,,
201211596,12,77th Street,1235,1200 W 60TH PL,,33.985,-118.2958,,,,,,,,,,,,,,,
201407447,14,Pacific,1401,2400 S BUNDY DR,,34.0275,-118.4487,,,,,,,,,,,,,,,
200716007,7,Wilshire,727,200 S MANSFIELD AV,,34.0689,-118.3408,,,,,,,,,,,,,,,
201917291,19,Mission,1971,RAYEN,SEPULVEDA,34.2319,-118.4677,,,,,,,,,,,,,,,
201607626,16,Foothill,1691,8000 SAINT CLAIR AV,,34.2158,-118.3998,,,,,,,,,,,,,,,
201115813,11,Northeast,1181,1100 N BENTON WY,,34.0806,-118.2704,,,,,,,,,,,,,,,
200212505,2,Rampart,247,300 S UNION AV,,34.0596,-118.2701,,,,,,,,,,,,,,,
202113049,21,Topanga,2141,23700 VANOWEN ST,,34.1933,-118.6425,,,,,,,,,,,,,,,
201509609,15,N Hollywood,1549,CUMPSTON ST,WILLOW CREST AV,34.17,-118.3636,,,,,,,,,,,,,,,
201223431,12,77th Street,1245,1300 W FLORENCE AV,,33.9789,-118.2981,,,,,,,,,,,,,,,
200210035,2,Rampart,238,TOLUCA,1ST ST,34.0633,-118.2575,,,,,,,,,,,,,,,
201223132,12,77th Street,1241,VICTORIA,67TH,33.9781,-118.3323,,,,,,,,,,,,,,,
201304118,13,Newton,1394,200 E 69TH ST,,33.977,-118.2717,,,,,,,,,,,,,,,
201212534,12,77th Street,1257,7800 S FIGUEROA ST,,33.9688,-118.2827,,,,,,,,,,,,,,,
200209393,2,Rampart,219,900 E EDGEWARE RD,,34.0698,-118.2528,,,,,,,,,,,,,,,
201515131,15,N Hollywood,1515,VANOWEN ST,HINDS AV,34.1939,-118.3911,,,,,,,,,,,,,,,
201611324,16,Foothill,1611,13600 VAUGHN ST,,34.276,-118.4302,,,,,,,,,,,,,,,
200216514,2,Rampart,237,200 LUCAS AV,,34.0605,-118.2602,,,,,,,,,,,,,,,
201508811,15,N Hollywood,1585,11100 AQUA VISTA ST,,34.145,-118.3725,,,,,,,,,,,,,,,
200404755,4,Hollenbeck,453,1500 MICHIGAN AV,,34.0497,-118.2216,,,,,,,,,,,,,,,
201916574,19,Mission,1912,16200 FILBERT ST,,34.3148,-118.4857,,,,,,,,,,,,,,,
201514576,15,N Hollywood,1508,7500 VINELAND AV,,34.2066,-118.3703,,,,,,,,,,,,,,,
201306183,13,Newton,1373,1000 E 53RD ST,,33.9943,-118.2581,,,,,,,,,,,,,,,
200218992,2,Rampart,291,1700 S HOOVER ST,,34.0423,-118.2841,,,,,,,,,,,,,,,
200911269,9,Van Nuys,998,12900 W VENTURA BL,,34.1451,-118.4137,,,,,,,,,,,,,,,
201310314,13,Newton,1353,900 E 43RD PL,,34.0048,-118.2599,,,,,,,,,,,,,,,
201905091,19,Mission,1911,15800 ROXFORD ST,,34.31,-118.4808,,,,,,,,,,,,,,,
201016363,10,West Valley,1025,7000 ZELZAH AV,,34.1975,-118.5225,,,,,,,,,,,,,,,
200817184,8,West LA,853,1500 COLBY AV,,34.0451,-118.453,,,,,,,,,,,,,,,
201009010,10,West Valley,1029,HASKELL,SHERMAN WY,34.2011,-118.4749,,,,,,,,,,,,,,,
200215547,2,Rampart,269,7TH ST,BIXEL ST,34.0509,-118.2642,,,,,,,,,,,,,,,
200510379,5,Harbor,564,2ND,CENTRE,33.7424,-118.2835,,,,,,,,,,,,,,,
201010668,10,West Valley,1037,17300 GILMORE ST,,34.1877,-118.5142,,,,,,,,,,,,,,,
200411211,4,Hollenbeck,455,600 N CUMMINGS ST,,34.0505,-118.2114,,,,,,,,,,,,,,,
201211646,12,77th Street,1283,10000 S WESTERN AV,,33.9455,-118.309,,,,,,,,,,,,,,,
201606039,16,Foothill,1663,ALLEGHENY ST,CAYUGA AV,34.2341,-118.3973,,,,,,,,,,,,,,,
200518192,5,Harbor,532,1100 MCDONALD AV,,33.7845,-118.2714,,,,,,,,,,,,,,,
201810385,18,Southeast,1841,106TH ST,BARING CROSS,33.9399,-118.2894,,,,,,,,,,,,,,,
211404207,14,Pacific,1443,600 VENEZIA AV,,33.9896,-118.4597,,,,,,,,,,,,,,,
200507114,5,Harbor,563,1000 W 14TH ST,,33.7315,-118.299,,,,,,,,,,,,,,,
200405022,4,Hollenbeck,473,700 S CHICAGO ST,,34.0368,-118.2173,,,,,,,,,,,,,,,
201312406,13,Newton,1385,300 E 61ST ST,,33.9843,-118.2695,,,,,,,,,,,,,,,
201510236,15,N Hollywood,1549,10400 MAGNOLIA BL,,34.1695,-118.3659,,,,,,,,,,,,,,,
200314941,3,Southwest,374,3900 ARLINGTON AV,,34.0142,-118.3182,,,,,,,,,,,,,,,
201012628,10,West Valley,1097,4000 BALLINA DR,,34.1437,-118.4903,,,,,,,,,,,,,,,
201612130,16,Foothill,1602,11300 GLENOAKS BL,,34.2758,-118.4139,,,,,,,,,,,,,,,
200611173,6,Hollywood,625,2000 N HIGHLAND AV,,34.1067,-118.3373,,,,,,,,,,,,,,,
201506609,15,N Hollywood,1555,11300 RIVERSIDE DR,,34.1556,-118.3771,,,,,,,,,,,,,,,
200117202,1,Central,162,800 S HILL ST,,34.0462,-118.2585,,,,,,,,,,,,,,,
201107670,11,Northeast,1133,2600 FLETCHER DR,,34.1128,-118.2485,,,,,,,,,,,,,,,
201226162,12,77th Street,1231,4100 W 59TH PL,,33.9862,-118.3501,,,,,,,,,,,,,,,
201311825,13,Newton,1345,4000 S CENTRAL AV,,34.0101,-118.2565,,,,,,,,,,,,,,,
201221276,12,77th Street,1268,7900 S MAIN ST,,33.967,-118.2739,,,,,,,,,,,,,,,
201009035,10,West Valley,1008,6500 HAYVENHURST AV,,34.1889,-118.4924,,,,,,,,,,,,,,,
201417915,14,Pacific,1467,5900 W CENTER DR,,33.9751,-118.3873,,,,,,,,,,,,,,,
201511979,15,N Hollywood,1532,6400 WILKINSON AV,,34.1867,-118.4042,,,,,,,,,,,,,,,
201311544,13,Newton,1317,1600 MCGARRY ST,,34.0232,-118.2409,,,,,,,,,,,,,,,
200910880,9,Van Nuys,948,5700 WOODMAN AV,,34.174,-118.4312,,,,,,,,,,,,,,,
201321030,13,Newton,1347,COMPTON AV,MARTIN LUTHER KING JR BL,34.0113,-118.2493,,,,,,,,,,,,,,,
200412138,4,Hollenbeck,403,GRIFFIN AV,MONTECITO DR,34.0955,-118.2018,,,,,,,,,,,,,,,
201304935,13,Newton,1309,2200 E OLYMPIC BL,,34.0262,-118.2334,,,,,,,,,,,,,,,
201010900,10,West Valley,1088,16800 BOSQUE DR,,34.1489,-118.4986,,,,,,,,,,,,,,,
201915664,19,Mission,1977,SNOWDEN AV,BRACKEN ST,34.2279,-118.4325,,,,,,,,,,,,,,,
201311358,13,Newton,1353,43RD,MCKINLEY,34.0057,-118.2609,,,,,,,,,,,,,,,
201409654,14,Pacific,1456,11800 AVON WY,,33.9977,-118.4172,,,,,,,,,,,,,,,
201417379,14,Pacific,1499,11500 AVIATION BL,,33.9298,-118.3784,,,,,,,,,,,,,,,
201912235,19,Mission,1966,9400 SYLMAR AV,,34.2413,-118.4477,,,,,,,,,,,,,,,
202016191,20,Olympic,2033,800 S OXFORD AV,,34.0573,-118.3078,,,,,,,,,,,,,,,
201610731,16,Foothill,1677,SCOTT RD,CABRINI DR,34.2119,-118.3424,,,,,,,,,,,,,,,
